"feedname","eventname","timestamp","type","value"
"CASTALDI-T","ThreatIngestor Event: Twitter-Asyncrat","28/11/2020 02:00:11","url","http://193.161.193.99:55223"
"CASTALDI-T","ThreatIngestor Event: Twitter-Asyncrat","28/11/2020 07:30:18","url","http://193.161.193.99:55223"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","28/11/2020 08:00:08","url","http://cansudanismanlik.com/lxjhux/923753.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","28/11/2020 08:00:08","url","http://cansudanismanlik.com/lxjhux/923753.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","28/11/2020 11:30:08","url","http://cansudanismanlik.com/lxjhux/923753.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","28/11/2020 13:30:08","url","http://qudrlf486.codns.com:6782"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","28/11/2020 17:00:08","url","http://cansudanismanlik.com/lxjhux/923753.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","28/11/2020 17:30:08","url","http://qudrlf486.codns.com:6782"
"CASTALDI-T","ThreatIngestor Event: Twitter-Qbot","28/11/2020 18:00:11","url","http://cansudanismanlik.com/lxjhux/923753.jpg"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","28/11/2020 18:45:09","url","http://qudrlf486.codns.com:6782"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","28/11/2020 22:45:09","url","http://captin.ddns.net:1996"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","28/11/2020 23:45:08","url","http://captin.ddns.net:1996"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","29/11/2020 22:15:08","url","http://captin.ddns.net:1996"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","29/11/2020 22:45:07","url","http://swagdepoule.myddns.me:8000"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","30/11/2020 01:45:08","url","http://captin.ddns.net:1996"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","30/11/2020 03:00:08","url","http://captin.ddns.net:1996"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","30/11/2020 03:45:09","url","http://m7.hopto.org:5552"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","30/11/2020 14:30:08","url","http://m7.hopto.org:5552"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","30/11/2020 16:00:08","url","http://xoruf.ddns.net:5552"
"CASTALDI-T","ThreatIngestor Event: Twitter-Lokibot","30/11/2020 16:00:10","url","http://onlygodem.com/fox/fre.php"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","30/11/2020 22:00:09","url","http://193.161.193.99:39201"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","01/12/2020 00:15:08","url","http://qudrlf486.codns.com:6782"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","01/12/2020 00:45:08","url","http://captin.ddns.net:1996"
"CASTALDI-T","ThreatIngestor Event: Twitter-Asyncrat","01/12/2020 00:45:11","url","http://193.161.193.99:55223"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","01/12/2020 01:15:08","url","http://captin.ddns.net:1996"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","01/12/2020 01:15:08","url","http://captin.ddns.net:1996"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","01/12/2020 01:30:08","url","http://xoruf.ddns.net:5552"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","01/12/2020 04:30:08","url","http://193.161.193.99:39201"
"CASTALDI-T","ThreatIngestor Event: Twitter-Njrat","01/12/2020 05:45:08","url","http://193.161.193.99:39201"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ursnif","01/12/2020 11:30:11","url","http://chinotta.com/images"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ursnif","01/12/2020 11:30:11","url","http://dobere.com/images"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ursnif","01/12/2020 11:30:11","url","https://certjficazione.com/"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ursnif","01/12/2020 11:30:13","url","http://chinotta.com/images"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ursnif","01/12/2020 11:30:13","url","http://chinotta.com/images"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ursnif","01/12/2020 11:30:14","url","http://chinotta.com/images"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ursnif","01/12/2020 11:30:15","url","http://chinotta.com/images"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ursnif","01/12/2020 11:30:15","url","http://chinotta.com/images"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ursnif","01/12/2020 11:30:16","url","http://chinotta.com/images"
"CASTALDI-T","ThreatIngestor Event: Twitter-Ursnif","01/12/2020 12:30:10","url","http://chinotta.com/images"
"CASTALDI-T","ThreatIngestor Event: Twitter-Asyncrat","01/12/2020 12:45:11","url","http://myclient.kro.kr:4444.myclient.kro.kr:5452.myclient.kro.kr:5355"
