"id","timestamp","type","value"
"5415","09/12/2020 14:15:11","ip-dst","87.106.89.36"
"5415","09/12/2020 14:15:11","ip-dst","169.255.216.36"
"5416","09/12/2020 14:15:11","ip-dst","169.255.216.3"
"5417","09/12/2020 14:15:11","ip-dst","169.255.216.3"
"5418","09/12/2020 14:15:12","ip-dst","87.106.89.36"
"5418","09/12/2020 14:15:12","ip-dst","169.255.216.36"
"5419","09/12/2020 14:15:12","ip-dst","87.106.89.36"
"5419","09/12/2020 14:15:12","ip-dst","169.255.216.36"
"5420","09/12/2020 14:15:12","ip-dst","169.255.216.3"
"5421","09/12/2020 14:15:13","ip-dst","87.106.89.36"
"5421","09/12/2020 14:15:13","ip-dst","169.255.216.36"
"5422","09/12/2020 14:30:09","ip-dst","176.243.88.83"
"5422","09/12/2020 14:30:09","ip-dst","192.185.129.116"
"5422","09/12/2020 14:30:09","ip-dst","169.255.216.36"
"5422","09/12/2020 14:30:09","ip-dst","138.201.138.91"
"5422","09/12/2020 14:30:09","ip-dst","89.174.36.41"
"5422","09/12/2020 14:30:09","ip-dst","87.106.89.36"
"5423","09/12/2020 14:30:09","ip-dst","169.255.216.3"
"5424","09/12/2020 14:30:10","ip-dst","169.255.216.3"
"5426","09/12/2020 15:00:10","ip-dst","87.106.89.36"
"5426","09/12/2020 15:00:10","ip-dst","169.255.216.36"
"5427","09/12/2020 15:15:09","ip-dst","87.106.89.36"
"5427","09/12/2020 15:15:09","ip-dst","169.255.216.36"
"5431","09/12/2020 17:00:10","ip-dst","169.255.216.3"
"5432","09/12/2020 17:00:10","ip-dst","87.106.89.36"
"5432","09/12/2020 17:00:10","ip-dst","169.255.216.36"
"5434","09/12/2020 18:45:10","ip-dst","192.175.111.220"
"5434","09/12/2020 18:45:10","ip-dst","188.40.34.210"
"5434","09/12/2020 18:45:10","ip-dst","190.114.254.163"
"5434","09/12/2020 18:45:10","ip-dst","69.163.34.145"
"5435","09/12/2020 20:00:09","ip-dst","192.175.111.220"
"5435","09/12/2020 20:00:09","ip-dst","188.40.34.210"
"5436","09/12/2020 20:00:10","ip-dst","176.243.88.83"
"5436","09/12/2020 20:00:10","ip-dst","192.185.129.116"
"5436","09/12/2020 20:00:10","ip-dst","169.255.216.36"
"5437","09/12/2020 22:30:09","ip-dst","87.106.89.36"
"5437","09/12/2020 22:30:09","ip-dst","169.255.216.36"
"5438","09/12/2020 22:30:09","ip-dst","176.243.88.83"
"5438","09/12/2020 22:30:09","ip-dst","192.185.129.116"
"5438","09/12/2020 22:30:09","ip-dst","169.255.216.36"
"5439","09/12/2020 23:30:13","ip-dst","188.166.88.45"
"5439","09/12/2020 23:30:13","ip-dst","167.71.138.137"
"5444","10/12/2020 02:15:09","ip-dst","198.44.96.231"
"5445","10/12/2020 04:00:09","ip-dst","192.175.111.220"
"5445","10/12/2020 04:00:09","ip-dst","188.40.34.210"
"5589","10/12/2020 05:45:09","ip-dst","87.106.89.36"
"5589","10/12/2020 05:45:09","ip-dst","169.255.216.36"
"5590","10/12/2020 06:45:09","ip-dst","192.175.111.220"
"5590","10/12/2020 06:45:09","ip-dst","188.40.34.210"
"5605","10/12/2020 11:30:09","ip-dst","192.175.111.220"
"5605","10/12/2020 11:30:09","ip-dst","188.40.34.210"
"5606","10/12/2020 13:00:08","ip-dst","87.106.89.36"
"5606","10/12/2020 13:00:08","ip-dst","169.255.216.36"
"5606","10/12/2020 13:00:08","ip-dst","138.201.138.91"
"5606","10/12/2020 13:00:08","ip-dst","89.174.36.41"
"5608","10/12/2020 13:15:09","ip-dst","87.106.89.36"
"5608","10/12/2020 13:15:09","ip-dst","169.255.216.36"
"5608","10/12/2020 13:15:10","ip-dst","138.201.138.91"
"5608","10/12/2020 13:15:10","ip-dst","89.174.36.41"
"5609","10/12/2020 13:15:10","ip-dst","87.106.89.36"
"5609","10/12/2020 13:15:10","ip-dst","169.255.216.36"
"5609","10/12/2020 13:15:10","ip-dst","138.201.138.91"
"5609","10/12/2020 13:15:10","ip-dst","89.174.36.41"
"5610","10/12/2020 13:15:10","ip-dst","87.106.89.36"
"5610","10/12/2020 13:15:10","ip-dst","169.255.216.36"
"5610","10/12/2020 13:15:10","ip-dst","138.201.138.91"
"5610","10/12/2020 13:15:11","ip-dst","89.174.36.41"
"5611","10/12/2020 13:30:09","ip-dst","87.106.89.36"
"5611","10/12/2020 13:30:09","ip-dst","169.255.216.36"
"5611","10/12/2020 13:30:09","ip-dst","138.201.138.91"
"5611","10/12/2020 13:30:10","ip-dst","89.174.36.41"
"5612","10/12/2020 13:45:11","ip-dst","87.106.89.36"
"5612","10/12/2020 13:45:11","ip-dst","169.255.216.36"
"5612","10/12/2020 13:45:11","ip-dst","138.201.138.91"
"5612","10/12/2020 13:45:12","ip-dst","89.174.36.41"
"5613","10/12/2020 14:00:10","ip-dst","87.106.89.36"
"5613","10/12/2020 14:00:10","ip-dst","169.255.216.36"
"5613","10/12/2020 14:00:10","ip-dst","138.201.138.91"
"5613","10/12/2020 14:00:10","ip-dst","89.174.36.41"
"5614","10/12/2020 14:00:10","ip-dst","87.106.89.36"
"5614","10/12/2020 14:00:10","ip-dst","169.255.216.36"
"5614","10/12/2020 14:00:11","ip-dst","138.201.138.91"
"5614","10/12/2020 14:00:11","ip-dst","89.174.36.41"
"5617","10/12/2020 14:15:10","ip-dst","87.106.89.36"
"5617","10/12/2020 14:15:10","ip-dst","169.255.216.36"
"5617","10/12/2020 14:15:10","ip-dst","138.201.138.91"
"5617","10/12/2020 14:15:10","ip-dst","89.174.36.41"
"5619","10/12/2020 14:30:09","ip-dst","87.106.89.36"
"5619","10/12/2020 14:30:09","ip-dst","169.255.216.36"
"5619","10/12/2020 14:30:09","ip-dst","138.201.138.91"
"5619","10/12/2020 14:30:10","ip-dst","89.174.36.41"
"5620","10/12/2020 15:15:09","ip-dst","87.106.89.36"
"5620","10/12/2020 15:15:09","ip-dst","169.255.216.36"
"5620","10/12/2020 15:15:09","ip-dst","138.201.138.91"
"5620","10/12/2020 15:15:09","ip-dst","89.174.36.41"
"5621","10/12/2020 15:15:09","ip-dst","87.106.89.36"
