"eventname","timestamp","type","value"
"ThreatIngestor Event: Twitter-Ursnif","08/12/2020 10:15:10","sha256","5bd267095b25bea0d5a95b4d6c22b871056ca7b8dc137351850d6a577ba62b80"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 10:15:12","url","http://167.71.138.137"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 10:15:12","url","http://milliship.top"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 10:15:12","domain","milliship.top"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 10:15:12","ip-dst","167.71.138.137"
"ThreatIngestor Event: Twitter-Qbot","08/12/2020 10:30:08","sha256","7308f0965c7fa1b09efb2c252c2868b77e52527dac3f33eea697148bda017c48"
"ThreatIngestor Event: Twitter-Dridex","08/12/2020 11:00:10","url","http://revelationuniversityofflorida.com/scribblings.php"
"ThreatIngestor Event: Twitter-Dridex","08/12/2020 11:00:10","domain","revelationuniversityofflorida.com"
"ThreatIngestor Event: Twitter-Dridex","08/12/2020 11:00:10","url","http://siemensagent.com/ny2tqv.zip"
"ThreatIngestor Event: Twitter-Dridex","08/12/2020 11:00:10","domain","siemensagent.com"
"ThreatIngestor Event: Twitter-Dridex","08/12/2020 11:00:10","url","http://104.131.164.93"
"ThreatIngestor Event: Twitter-Dridex","08/12/2020 11:00:10","url","http://46.101.90.205"
"ThreatIngestor Event: Twitter-Dridex","08/12/2020 11:00:10","url","http://27.254.174.84"
"ThreatIngestor Event: Twitter-Dridex","08/12/2020 11:00:10","url","http://92.94.251.127"
"ThreatIngestor Event: Twitter-Dridex","08/12/2020 11:00:10","ip-dst","104.131.164.93"
"ThreatIngestor Event: Twitter-Dridex","08/12/2020 11:00:11","ip-dst","46.101.90.205"
"ThreatIngestor Event: Twitter-Dridex","08/12/2020 11:00:11","ip-dst","27.254.174.84"
"ThreatIngestor Event: Twitter-Dridex","08/12/2020 11:00:11","ip-dst","92.94.251.127"
"ThreatIngestor Event: Twitter-Qbot","08/12/2020 11:30:09","sha256","7308f0965c7fa1b09efb2c252c2868b77e52527dac3f33eea697148bda017c48"
"ThreatIngestor Event: Twitter-Qbot","08/12/2020 12:45:09","sha256","7308f0965c7fa1b09efb2c252c2868b77e52527dac3f33eea697148bda017c48"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 14:15:11","url","http://80frontluzkher.xyz"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 14:15:11","domain","80frontluzkher.xyz"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 14:15:11","url","http://bruzilovv.top"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 14:15:11","domain","bruzilovv.top"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 14:15:11","url","http://45.153.240.101"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 14:15:11","url","http://heavyselfartillery.best"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 14:15:12","domain","heavyselfartillery.best"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 14:15:12","url","http://killicher.best"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 14:15:12","domain","killicher.best"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 14:15:12","url","http://kolotiloher.buzz"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 14:15:12","domain","kolotiloher.buzz"
"ThreatIngestor Event: Twitter-IcedID","08/12/2020 14:15:12","ip-dst","45.153.240.101"
"ThreatIngestor Event: Twitter-Qbot","08/12/2020 16:00:09","sha256","7308f0965c7fa1b09efb2c252c2868b77e52527dac3f33eea697148bda017c48"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 17:00:09","url","http://37.46.150.41/22/2/cgi.php"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 17:00:09","ip-dst","37.46.150.41"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 17:00:09","md5","46574d832fda998cd876c265c88c4f42"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 17:00:10","url","http://185.239.242.219/mor/f/cgi.php"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 17:00:10","ip-dst","185.239.242.219"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 17:00:10","md5","5901835e7bbba26e7c90697d50e14580"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 17:15:10","url","http://sndyantipiracydetectorganisationfsnfilm.ydns.eu/yanoffice/win32.exe"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 17:15:10","domain","sndyantipiracydetectorganisationfsnfilm.ydns.eu"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 17:15:10","url","http://begadi.ga/clue/gate.php"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 17:15:10","domain","begadi.ga"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 17:15:10","md5","331c8ad6354bf597d4bf9af7c4b85cef"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 17:15:10","url","http://ge0x.com/jay/five/fre.php"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 17:15:10","domain","ge0x.com"
"ThreatIngestor Event: Twitter-Lokibot","08/12/2020 17:15:10","md5","18788ffb6dfe47ad97597e6924b66a67"
"ThreatIngestor Event: Twitter-Azorult","08/12/2020 17:15:12","url","http://158.101.98.57/index.php"
"ThreatIngestor Event: Twitter-Azorult","08/12/2020 17:15:12","ip-dst","158.101.98.57"
"ThreatIngestor Event: Twitter-Azorult","08/12/2020 17:15:12","md5","d3f44a1bac4074cb6ef1631f122ab244"
"ThreatIngestor Event: Twitter-Azorult","08/12/2020 17:15:12","md5","6c6b6d97b29b73c0260969b2fcb0a81d"
"ThreatIngestor Event: Twitter-Njrat","08/12/2020 17:30:09","url","http://xderty.myq-see.com:7844"
"ThreatIngestor Event: Twitter-Njrat","08/12/2020 17:30:09","domain","xderty.myq-see.com"
"ThreatIngestor Event: Twitter-Njrat","08/12/2020 17:30:09","sha256","bb36e4d21b7e63fbc07fc7cd0fce7339d4b3b731733fcb1d048aa563a4886747"
"ThreatIngestor Event: Twitter-Reecdeep","08/12/2020 18:15:08","url","http://gadeforvasenate.com"
"ThreatIngestor Event: Twitter-Reecdeep","08/12/2020 18:15:08","domain","gadeforvasenate.com"
"ThreatIngestor Event: Twitter-Qbot","08/12/2020 19:15:09","sha256","7308f0965c7fa1b09efb2c252c2868b77e52527dac3f33eea697148bda017c48"
"ThreatIngestor Event: Twitter-Njrat","08/12/2020 20:30:08","url","http://ddnsssaa.ddns.net:8080"
"ThreatIngestor Event: Twitter-Njrat","08/12/2020 20:30:08","domain","ddnsssaa.ddns.net"
"ThreatIngestor Event: Twitter-Njrat","08/12/2020 20:30:08","sha256","0f2c192b767541bb6d3539e3be7ab8264e746a757cd9a9c308f705f3140f13a9"
"ThreatIngestor Event: Twitter-Qbot","08/12/2020 21:15:10","sha256","7308f0965c7fa1b09efb2c252c2868b77e52527dac3f33eea697148bda017c48"
"ThreatIngestor Event: Twitter-Qbot","08/12/2020 22:00:09","sha256","7308f0965c7fa1b09efb2c252c2868b77e52527dac3f33eea697148bda017c48"
"ThreatIngestor Event: Twitter-Reecdeep","08/12/2020 23:00:07","url","http://leadingpips.com"
"ThreatIngestor Event: Twitter-Reecdeep","08/12/2020 23:00:07","domain","leadingpips.com"
"ThreatIngestor Event: Twitter-Reecdeep","08/12/2020 23:00:07","url","http://mobitel-servis.si"
"ThreatIngestor Event: Twitter-Reecdeep","08/12/2020 23:00:07","domain","mobitel-servis.si"
"ThreatIngestor Event: Twitter-Reecdeep","08/12/2020 23:00:07","url","http://sadiahyat.com"
"ThreatIngestor Event: Twitter-Reecdeep","08/12/2020 23:00:07","domain","sadiahyat.com"
"ThreatIngestor Event: Twitter-Reecdeep","08/12/2020 23:00:07","url","http://www.localco.ae"
"ThreatIngestor Event: Twitter-Reecdeep","08/12/2020 23:00:07","domain","www.localco.ae"
"ThreatIngestor Event: Twitter-Azorult","09/12/2020 01:00:09","url","http://158.101.98.57/index.php"
"ThreatIngestor Event: Twitter-Azorult","09/12/2020 01:00:09","ip-dst","158.101.98.57"
"ThreatIngestor Event: Twitter-Azorult","09/12/2020 01:00:09","md5","d3f44a1bac4074cb6ef1631f122ab244"
"ThreatIngestor Event: Twitter-Remcos","09/12/2020 03:00:09","url","http://actemviro.com/Receivables/Check.vbs"
"ThreatIngestor Event: Twitter-Remcos","09/12/2020 03:00:09","domain","actemviro.com"
"ThreatIngestor Event: Twitter-Remcos","09/12/2020 03:00:09","md5","6d27c115504478fb4eb1310a501102c3"
"ThreatIngestor Event: Twitter-Remcos","09/12/2020 03:00:09","md5","64da134f75d0e8d2165107afbc8a1ee2"
"ThreatIngestor Event: Twitter-Remcos","09/12/2020 03:00:09","md5","6c07b90ba7387eb2b5854f71dc503bb3"
"ThreatIngestor Event: Twitter-Lokibot","09/12/2020 03:00:10","url","http://clubulvacantei.ro/chill/Panel/five/fre.php"
"ThreatIngestor Event: Twitter-Lokibot","09/12/2020 03:00:10","domain","clubulvacantei.ro"
"ThreatIngestor Event: Twitter-Lokibot","09/12/2020 03:00:10","md5","238fd803ac1210e5c04afb6bbd266f5a"
"ThreatIngestor Event: Twitter-Lokibot","09/12/2020 03:15:10","url","http://begadi.ga/chud/gate.php"
"ThreatIngestor Event: Twitter-Lokibot","09/12/2020 03:15:10","domain","begadi.ga"
"ThreatIngestor Event: Twitter-Lokibot","09/12/2020 03:15:10","md5","cf38f6f8b3eeb914316d54174854dd36"
"ThreatIngestor Event: Twitter-Qbot","09/12/2020 04:30:09","sha256","7308f0965c7fa1b09efb2c252c2868b77e52527dac3f33eea697148bda017c48"
"ThreatIngestor Event: Twitter-Njrat","09/12/2020 09:00:09","url","http://8271431043.duckdns.org:56213"
"ThreatIngestor Event: Twitter-Njrat","09/12/2020 09:00:09","domain","8271431043.duckdns.org"
"ThreatIngestor Event: Twitter-Njrat","09/12/2020 09:00:09","sha256","bf08fcfcd5a184f974cb4103fbe6ce932885f4c38f1b27fffe5c1c79bc6115dd"
"ThreatIngestor Event: Twitter-Reecdeep","09/12/2020 14:00:08","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Reecdeep","09/12/2020 14:00:08","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Reecdeep","09/12/2020 14:00:08","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Reecdeep","09/12/2020 14:00:08","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:00:10","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:00:10","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:00:10","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:00:11","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:00:11","sha256","b6d779234c13411aca916eba5c99c88e0d089f693d95c5e4828cec56b413cb1b"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:00:11","sha256","d70b63c7a5b91b82058eeacd29ecc94cd7b3d23ec1cd80afb958843563ef7f62"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:00:11","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:00:11","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:10","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:10","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:10","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:10","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:10","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:10","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:11","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:11","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:11","ip-dst","169.255.216.3"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:11","sha256","b6d779234c13411aca916eba5c99c88e0d089f693d95c5e4828cec56b413cb1b"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:11","sha256","d70b63c7a5b91b82058eeacd29ecc94cd7b3d23ec1cd80afb958843563ef7f62"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:11","ip-dst","169.255.216.3"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:11","sha256","b6d779234c13411aca916eba5c99c88e0d089f693d95c5e4828cec56b413cb1b"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:11","sha256","d70b63c7a5b91b82058eeacd29ecc94cd7b3d23ec1cd80afb958843563ef7f62"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:12","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:12","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:12","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:12","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:12","ip-dst","169.255.216.3"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:12","sha256","b6d779234c13411aca916eba5c99c88e0d089f693d95c5e4828cec56b413cb1b"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:12","sha256","d70b63c7a5b91b82058eeacd29ecc94cd7b3d23ec1cd80afb958843563ef7f62"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:13","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:15:13","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:30:09","url","http://176.243.88.83"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:30:09","ip-dst","176.243.88.83"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:30:09","ip-dst","192.185.129.116"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:30:09","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:30:09","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:30:09","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:30:09","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:30:09","ip-dst","169.255.216.3"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:30:09","sha256","b6d779234c13411aca916eba5c99c88e0d089f693d95c5e4828cec56b413cb1b"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:30:10","sha256","d70b63c7a5b91b82058eeacd29ecc94cd7b3d23ec1cd80afb958843563ef7f62"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:30:10","ip-dst","169.255.216.3"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:30:10","sha256","b6d779234c13411aca916eba5c99c88e0d089f693d95c5e4828cec56b413cb1b"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 14:30:10","sha256","d70b63c7a5b91b82058eeacd29ecc94cd7b3d23ec1cd80afb958843563ef7f62"
"ThreatIngestor Event: Twitter-Ursnif","09/12/2020 14:45:09","sha256","5bd267095b25bea0d5a95b4d6c22b871056ca7b8dc137351850d6a577ba62b80"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 15:00:10","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 15:00:10","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 15:15:09","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 15:15:09","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Ursnif","09/12/2020 16:15:11","url","https://fosterpod.website"
"ThreatIngestor Event: Twitter-Ursnif","09/12/2020 16:15:11","domain","fosterpod.website"
"ThreatIngestor Event: Twitter-Ursnif","09/12/2020 16:15:11","sha256","c788a7e6d4c74e709845a01627e3cd7bb596dabbafb75aaf3929315e4b58e3e1"
"ThreatIngestor Event: Twitter-Ursnif","09/12/2020 16:15:11","sha256","0e5cda7dd0ed8c3ce20b1019f5895deb2b780039d4ed3e32cb7d383bf237ca33"
"ThreatIngestor Event: Twitter-Ursnif","09/12/2020 16:15:11","sha256","c788a7e6d4c74e709845a01627e3cd7bb596dabbafb75aaf3929315e4b58e3e1"
"ThreatIngestor Event: Twitter-Ursnif","09/12/2020 16:15:11","sha256","0e5cda7dd0ed8c3ce20b1019f5895deb2b780039d4ed3e32cb7d383bf237ca33"
"ThreatIngestor Event: Twitter-Remcos","09/12/2020 16:30:09","url","http://hxxps://github.com/mwp7lcowc/1/blob/main/Misplaying.exe"
"ThreatIngestor Event: Twitter-Remcos","09/12/2020 16:30:09","url","http://hxxps://z4xvw.subbir.ru/OHerqvVJkjjot"
"ThreatIngestor Event: Twitter-Remcos","09/12/2020 16:30:10","md5","e6d54681bac6419045025ec14913951f"
"ThreatIngestor Event: Twitter-Remcos","09/12/2020 16:30:10","md5","becd12d6f185129479a6f1afa4390524"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 17:00:10","ip-dst","169.255.216.3"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 17:00:10","sha256","b6d779234c13411aca916eba5c99c88e0d089f693d95c5e4828cec56b413cb1b"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 17:00:10","sha256","d70b63c7a5b91b82058eeacd29ecc94cd7b3d23ec1cd80afb958843563ef7f62"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 17:00:10","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 17:00:10","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Ursnif","09/12/2020 17:00:11","sha256","c788a7e6d4c74e709845a01627e3cd7bb596dabbafb75aaf3929315e4b58e3e1"
"ThreatIngestor Event: Twitter-Ursnif","09/12/2020 17:00:11","sha256","0e5cda7dd0ed8c3ce20b1019f5895deb2b780039d4ed3e32cb7d383bf237ca33"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 18:45:10","ip-dst","192.175.111.220"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 18:45:10","ip-dst","188.40.34.210"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 18:45:10","ip-dst","190.114.254.163"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 18:45:10","ip-dst","69.163.34.145"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 18:45:10","sha256","17bcf500401b04a404ec2c92a6cef7a1ab3afa59b5f4dfc819ff078f727461c0"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 20:00:09","ip-dst","192.175.111.220"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 20:00:09","ip-dst","188.40.34.210"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 20:00:09","sha256","17bcf500401b04a404ec2c92a6cef7a1ab3afa59b5f4dfc819ff078f727461c0"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 20:00:09","url","http://176.243.88.83"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 20:00:10","ip-dst","176.243.88.83"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 20:00:10","ip-dst","192.185.129.116"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 20:00:10","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 22:30:09","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 22:30:09","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 22:30:09","url","http://176.243.88.83"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 22:30:09","ip-dst","176.243.88.83"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 22:30:09","ip-dst","192.185.129.116"
"ThreatIngestor Event: Twitter-Dridex","09/12/2020 22:30:09","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:12","url","http://188.166.88.45"
"ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:12","url","http://killwaterkolonn.cyou"
"ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:12","domain","killwaterkolonn.cyou"
"ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:12","url","http://razunimorep.online"
"ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:12","domain","razunimorep.online"
"ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:12","url","http://167.71.138.137"
"ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:13","url","http://heavytankmarines.best"
"ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:13","domain","heavytankmarines.best"
"ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:13","url","http://kamastos.cyou"
"ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:13","domain","kamastos.cyou"
"ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:13","url","http://marinesnotarmy7.cyou"
"ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:13","domain","marinesnotarmy7.cyou"
"ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:13","ip-dst","188.166.88.45"
"ThreatIngestor Event: Twitter-IcedID","09/12/2020 23:30:13","ip-dst","167.71.138.137"
"ThreatIngestor Event: Twitter-Lokibot","10/12/2020 01:45:09","url","http://jessicaarnold.com/jharno/five/fre.php"
"ThreatIngestor Event: Twitter-Lokibot","10/12/2020 01:45:09","domain","jessicaarnold.com"
"ThreatIngestor Event: Twitter-Lokibot","10/12/2020 01:45:09","md5","a3ba4ca5de52a64f67c7fadc325251e9"
"ThreatIngestor Event: Twitter-Lokibot","10/12/2020 01:45:09","url","http://forrastfoods.com/candy/five/fre.php"
"ThreatIngestor Event: Twitter-Lokibot","10/12/2020 01:45:09","domain","forrastfoods.com"
"ThreatIngestor Event: Twitter-Lokibot","10/12/2020 01:45:09","md5","97c21e4b23abfac0afff46ddf3c9c2e4"
"ThreatIngestor Event: Twitter-Avemaria","10/12/2020 01:45:11","url","http://aogmphregion.org.za/demo/cil/mrtye.exe"
"ThreatIngestor Event: Twitter-Avemaria","10/12/2020 01:45:11","domain","aogmphregion.org.za"
"ThreatIngestor Event: Twitter-Avemaria","10/12/2020 01:45:11","url","http://aogmphregion.org.za/demo/cil/erxp/ok.exe"
"ThreatIngestor Event: Twitter-Avemaria","10/12/2020 01:45:11","md5","f22a6dd5e7896a35f5f930da46646cbd"
"ThreatIngestor Event: Twitter-Lokibot","10/12/2020 02:00:10","url","http://hanmails.net/elite/five/fre.php"
"ThreatIngestor Event: Twitter-Lokibot","10/12/2020 02:00:10","domain","hanmails.net"
"ThreatIngestor Event: Twitter-Lokibot","10/12/2020 02:00:10","md5","cc6ae23665c9c66e8a09888e0422f47c"
"ThreatIngestor Event: Twitter-Lokibot","10/12/2020 02:15:09","url","http://198.44.96.231/ZanGarOLLIngChiFAGbor/fre.php"
"ThreatIngestor Event: Twitter-Lokibot","10/12/2020 02:15:09","ip-dst","198.44.96.231"
"ThreatIngestor Event: Twitter-Lokibot","10/12/2020 02:15:09","md5","833bf65b3f722740a12cd1780116a468"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 04:00:09","ip-dst","192.175.111.220"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 04:00:09","ip-dst","188.40.34.210"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 04:00:09","sha256","17bcf500401b04a404ec2c92a6cef7a1ab3afa59b5f4dfc819ff078f727461c0"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 05:45:09","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 05:45:09","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 06:45:09","ip-dst","192.175.111.220"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 06:45:09","ip-dst","188.40.34.210"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 06:45:09","sha256","17bcf500401b04a404ec2c92a6cef7a1ab3afa59b5f4dfc819ff078f727461c0"
"ThreatIngestor Event: Twitter-Njrat","10/12/2020 09:15:09","url","http://8271431043.duckdns.org:56213"
"ThreatIngestor Event: Twitter-Njrat","10/12/2020 09:15:09","domain","8271431043.duckdns.org"
"ThreatIngestor Event: Twitter-Njrat","10/12/2020 09:15:09","sha256","bf08fcfcd5a184f974cb4103fbe6ce932885f4c38f1b27fffe5c1c79bc6115dd"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 09:30:09","sha256","c2482679c665dbec35164aba7554000817139035dc12efc9e936790ca49e7854"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 09:30:10","sha256","692aa8adc305de52bc4c784fc272aaf943b4f8128162b712b24444342078c751"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 09:30:10","sha256","c2482679c665dbec35164aba7554000817139035dc12efc9e936790ca49e7854"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 09:30:10","sha256","c2482679c665dbec35164aba7554000817139035dc12efc9e936790ca49e7854"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 09:30:10","sha256","692aa8adc305de52bc4c784fc272aaf943b4f8128162b712b24444342078c751"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 09:45:09","sha256","c2482679c665dbec35164aba7554000817139035dc12efc9e936790ca49e7854"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 10:00:09","sha256","692aa8adc305de52bc4c784fc272aaf943b4f8128162b712b24444342078c751"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 10:00:09","sha256","c2482679c665dbec35164aba7554000817139035dc12efc9e936790ca49e7854"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 10:30:09","sha256","c2482679c665dbec35164aba7554000817139035dc12efc9e936790ca49e7854"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 10:45:09","sha256","c2482679c665dbec35164aba7554000817139035dc12efc9e936790ca49e7854"
"ThreatIngestor Event: Twitter-Qbot","10/12/2020 10:45:09","sha256","c2482679c665dbec35164aba7554000817139035dc12efc9e936790ca49e7854"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 11:30:09","ip-dst","192.175.111.220"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 11:30:09","ip-dst","188.40.34.210"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 11:30:09","sha256","17bcf500401b04a404ec2c92a6cef7a1ab3afa59b5f4dfc819ff078f727461c0"
"ThreatIngestor Event: Twitter-Reecdeep","10/12/2020 13:00:08","ip-dst","87.106.89.36"
"ThreatIngestor Event: Twitter-Reecdeep","10/12/2020 13:00:08","ip-dst","169.255.216.36"
"ThreatIngestor Event: Twitter-Reecdeep","10/12/2020 13:00:08","ip-dst","138.201.138.91"
"ThreatIngestor Event: Twitter-Reecdeep","10/12/2020 13:00:08","ip-dst","89.174.36.41"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:00:10","url","http://old-book.store/p6xemav.rar"
"ThreatIngestor Event: Twitter-Dridex","10/12/2020 13:00:10","domain","old-book.store"
