"id","timestamp","type","value"
"1507","11/10/2020 17:14:46","domain","fqblocpheas.online"
"1507","11/10/2020 17:14:46","domain","exponentrding.com"
"1507","11/10/2020 17:14:46","domain","ntw-vveb.com"
"1507","11/10/2020 17:14:46","domain","birn.xyz"
"1507","11/10/2020 17:14:46","domain","chieftain-enterprises.com"
"1507","11/10/2020 17:14:46","domain","pardicshini.com"
"1507","11/10/2020 17:14:46","domain","shakeelgroup-bh.com"
"1507","11/10/2020 17:14:46","domain","mflogistics-my.com"
"1507","11/10/2020 17:14:46","domain","taskhost.xyz"
"1507","11/10/2020 17:14:46","domain","yungchunsteel.com"
"1507","11/10/2020 17:14:46","domain","workpaymechuby.com"
"1507","11/10/2020 17:14:46","domain","septxpm.xyz"
"1507","11/10/2020 17:14:46","domain","bbb2.space"
"1507","11/10/2020 17:14:46","domain","pkuz.xyz"
"1507","11/10/2020 17:14:46","domain","fkkfap.com"
"1507","11/10/2020 17:14:46","domain","gosund.cam"
"1507","11/10/2020 17:14:46","domain","bestpccare.best"
"1507","11/10/2020 17:14:46","domain","afamedya.com"
"1507","11/10/2020 17:14:46","domain","sinomatics.ga"
"1507","11/10/2020 17:14:46","domain","4vp.xyz"
"1507","11/10/2020 17:14:46","domain","ecigroup-tw.com"
"1507","11/10/2020 17:14:46","domain","linkedliqht.com"
"1507","11/10/2020 17:14:46","domain","xbcfxmfmjqstjiocvrni.com"
"1507","11/10/2020 17:14:46","domain","fqnvtmqsywublocpheas.eu"
"1507","11/10/2020 17:14:46","domain","zdfnews.com"
"1507","11/10/2020 17:14:46","domain","votetopanel.tk"
"1507","11/10/2020 17:14:46","domain","bezofik.ru"
"1507","11/10/2020 17:14:46","domain","alfacloudx.ru"
"1507","11/10/2020 17:14:46","domain","airlydia.com"
"1507","11/10/2020 17:14:46","domain","getkonstrukted.com"
"1507","11/10/2020 17:14:46","domain","admin-owa.tk"
"1507","11/10/2020 17:14:46","domain","xokosag.gq"
"1507","11/10/2020 17:14:46","domain","allnewstv.net"
"1507","11/10/2020 17:14:46","domain","zsqwwxcgtyu.ml"
"1507","11/10/2020 17:14:46","domain","genesistype.top"
"1507","11/10/2020 17:14:46","domain","desco-inc.info"
"1507","11/10/2020 17:14:46","domain","pipkaboss.xyz"
"1507","11/10/2020 17:14:46","domain","dskdsajdsahda.info"
"1507","11/10/2020 17:14:46","domain","dlsafoslfskfsafad.online"
"1507","11/10/2020 17:14:46","domain","pressftopayrespect.com"
"1507","11/10/2020 17:14:46","domain","brightquestinc.com"
"1507","11/10/2020 17:14:46","domain","pkzz.xyz"
"1507","11/10/2020 17:14:46","domain","afcompresors.com"
"1507","11/10/2020 17:14:46","domain","brokensoul.ga"
"1507","11/10/2020 17:14:46","domain","pablopanuroere.pw"
"1507","11/10/2020 17:14:46","domain","brokensoul.cf"
"1507","11/10/2020 17:14:46","domain","ton-organisation.space"
"1507","11/10/2020 17:14:46","domain","joovy.ga"
"1507","11/10/2020 17:14:46","domain","gveejlsffxmfjlsfbllq.com"
"1507","11/10/2020 17:14:46","domain","inside2x.com"
"1507","11/10/2020 17:14:46","domain","eastexs.com"
"1507","11/10/2020 17:14:46","domain","delicatepunch.com"
"1507","11/10/2020 17:14:46","domain","linkk-my.com"
"1507","11/10/2020 17:14:46","domain","dotxwbdwktpeaoniphea.com"
"1507","11/10/2020 17:14:47","domain","futurenewapp.uno"
"1507","11/10/2020 17:14:47","domain","wedelivercoachella.com"
"1507","11/10/2020 17:14:47","domain","pkxz.xyz"
"1507","11/10/2020 17:14:47","domain","sertificatkey.com"
"1507","11/10/2020 17:14:47","domain","rinnai-th.com"
"1507","11/10/2020 17:14:47","domain","kazlcomposite.com"
"1507","11/10/2020 17:14:47","domain","duro-tw.com"
"1507","11/10/2020 17:14:47","domain","babaseoa.com"
"1507","11/10/2020 17:14:47","domain","future--seafood.com"
"1507","11/10/2020 17:14:47","domain","hfktichen.com"
"1507","11/10/2020 17:14:47","domain","depressedpenguin.com"
"1507","11/10/2020 17:14:47","domain","bstrdbot.com"
"1507","11/10/2020 17:14:47","domain","liamnissonsd.agency"
"1507","11/10/2020 17:14:47","domain","dpcmakbookin.space"
"1507","11/10/2020 17:14:47","domain","gigu.ga"
"1507","11/10/2020 17:14:47","domain","sokoltech.ir"
"1507","11/10/2020 17:14:47","domain","brascase-br.com"
"1507","11/10/2020 17:14:47","domain","vaxton.pw"
"1507","11/10/2020 17:14:47","domain","fqnvtmqsywublocpheas.com"
"1507","11/10/2020 17:14:47","domain","rawpanels.com"
"1507","11/10/2020 17:14:47","domain","miladko.com"
"1507","11/10/2020 17:14:47","domain","sonicradius.cf"
"1507","11/10/2020 17:14:47","domain","basungaintl.gq"
"1507","11/10/2020 17:14:47","domain","findskystar.xyz"
"1507","11/10/2020 17:14:47","domain","maiithaiii.com"
"1507","11/10/2020 17:14:47","domain","parisgranhotels.ga"
"1507","11/10/2020 17:14:47","domain","flitegetit.top"
"1507","11/10/2020 17:14:47","domain","mlcrost.xyz"
"1507","11/10/2020 17:14:47","domain","logsbanks.xyz"
"1507","11/10/2020 17:14:47","domain","anubiscode.fun"
"1507","11/10/2020 17:14:47","domain","rastarotaropero.space"
"1507","11/10/2020 17:14:47","domain","analiticatopsite.xyz"
"1507","11/10/2020 17:14:47","domain","thernagictouch.com"
"1507","11/10/2020 17:14:47","domain","candestie.pw"
"1507","11/10/2020 17:14:47","domain","blackuniverse.eu"
"1507","11/10/2020 17:14:47","domain","pkez.xyz"
"1507","11/10/2020 17:14:47","domain","mymakporo.com"
"1507","11/10/2020 17:14:47","domain","lokvrtz.tk"
"1507","11/10/2020 17:14:47","domain","megaterabitessfile.space"
"1507","11/10/2020 17:14:47","domain","pkhz.xyz"
"1507","11/10/2020 17:14:47","domain","dolboeb1701.com"
"1507","11/10/2020 17:14:47","domain","duncaamaechi.com"
"1507","11/10/2020 17:14:47","domain","louismediawork.com"
"1507","11/10/2020 17:14:47","domain","grathfordindustry.com"
"1507","11/10/2020 17:14:47","domain","zsqwwxcgtyu.cf"
"1507","11/10/2020 17:14:47","domain","thenewhuman.xyz"
"1507","11/10/2020 17:14:47","domain","jperezprieto-prg.com"
"1507","11/10/2020 17:14:47","domain","dsodsksafgsa1as.info"
"1507","11/10/2020 17:14:47","domain","mordoxyz.ru"
"1507","11/10/2020 17:14:47","domain","saw-ok-joberinion.ru"
"1507","11/10/2020 17:14:47","domain","sieqwartegtotolet.com"
"1507","11/10/2020 17:14:47","domain","babatundesieqwarteg.com"
"1507","11/10/2020 17:14:47","domain","geeccaships.ga"
"1507","11/10/2020 17:14:47","domain","einihutintl.gq"
"1507","11/10/2020 17:14:47","domain","blorehost.in"
"1507","11/10/2020 17:14:47","domain","rewrty-71.tk"
"1507","11/10/2020 17:14:47","domain","pendialect.com"
"1507","11/10/2020 17:14:47","domain","khwahishpunjabi.com"
"1507","11/10/2020 17:14:47","domain","veinsart.com"
"1507","11/10/2020 17:14:47","domain","rapistoparistos.xyz"
"1507","11/10/2020 17:14:47","domain","jpml.net"
"1507","11/10/2020 17:14:47","domain","jpml.info"
"1507","11/10/2020 17:14:47","domain","beautyveins.com"
"1507","11/10/2020 17:14:47","domain","nl9970.ir"
"1507","11/10/2020 17:14:47","domain","petrochemicalhousecube.xyz"
"1507","11/10/2020 17:14:47","domain","e-worldsolutions.com"
"1507","11/10/2020 17:14:47","domain","engineparts.to"
"1507","11/10/2020 17:14:47","domain","venitronics.com"
"1507","11/10/2020 17:14:47","domain","sascihomes.com"
"1507","11/10/2020 17:14:47","domain","sabzihome.com"
"1507","11/10/2020 17:14:47","domain","profortune-tw.com"
"1507","11/10/2020 17:14:47","domain","eventshareonline.nl"
"1507","11/10/2020 17:14:47","domain","bonanzadesign-my.com"
"1507","11/10/2020 17:14:47","domain","mydogswait.ru"
"1507","11/10/2020 17:14:47","domain","wonodds.club"
"1507","11/10/2020 17:14:47","domain","repurtinopaelio.space"
"1507","11/10/2020 17:14:47","domain","reportoperito.space"
"1507","11/10/2020 17:14:47","domain","easydriverservice.com"
"1507","11/10/2020 17:14:47","domain","abjkad.com"
"1507","11/10/2020 17:14:47","domain","drkhodeheartclinic.com"
"1507","11/10/2020 17:14:47","domain","skullservices.tk"
"1507","11/10/2020 17:14:47","domain","skullservices.ml"
"1507","11/10/2020 17:14:47","domain","skullservices.gq"
"1507","11/10/2020 17:14:47","domain","skullservices.ga"
"1507","11/10/2020 17:14:48","domain","skullservices.cf"
"1507","11/10/2020 17:14:48","domain","brokenservices.tk"
"1507","11/10/2020 17:14:48","domain","brokenservices.ml"
"1507","11/10/2020 17:14:48","domain","brokenservices.gq"
"1507","11/10/2020 17:14:48","domain","bobbyservices.tk"
"1507","11/10/2020 17:14:48","domain","bobbyservices.ml"
"1507","11/10/2020 17:14:48","domain","bobbyservices.gq"
"1507","11/10/2020 17:14:48","domain","bobbyservices.ga"
"1507","11/10/2020 17:14:48","domain","avdimio.com"
"1507","11/10/2020 17:14:48","domain","drachen-hort.com"
"1507","11/10/2020 17:14:48","domain","surfeventsco.com"
"1507","11/10/2020 17:14:48","domain","hysic.co"
"1507","11/10/2020 17:14:48","domain","youla-dlvr.site"
"1507","11/10/2020 17:14:48","domain","ecompass-project.eu"
"1507","11/10/2020 17:14:48","domain","ad-nalitica.com"
"1507","11/10/2020 17:14:48","domain","colbaservices.cf"
